Count_FilteredNuclei,Count_Nuclei,Count_NucleiShrink,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_13IdentifyPrimaryObjects,ExecutionTime_15MeasureObjectSizeShape,ExecutionTime_16FilterObjects,ExecutionTime_17EnhanceOrSuppressFeatures,FileName_DNA,FileName_Denritic,Frame_DNA,Frame_Denritic,Group_Index,Group_Number,Height_DNA,Height_Denritic,ImageNumber,MD5Digest_DNA,MD5Digest_Denritic,Mean_FilteredNuclei_ObjectSkeleton_NumberBranchEnds_denSkel,Mean_FilteredNuclei_ObjectSkeleton_NumberNonTrunkBranches_denSkel,Mean_FilteredNuclei_ObjectSkeleton_NumberTrunks_denSkel,Mean_FilteredNuclei_ObjectSkeleton_TotalObjectSkeletonLength_denSkel,Mean_NucleiShrink_Location_Center_X,Mean_NucleiShrink_Location_Center_Y,Mean_NucleiShrink_Location_Center_Z,Mean_Nuclei_Location_Center_X,Mean_Nuclei_Location_Center_Y,Mean_Nuclei_Location_Center_Z,Median_FilteredNuclei_ObjectSkeleton_NumberBranchEnds_denSkel,Median_FilteredNuclei_ObjectSkeleton_NumberNonTrunkBranches_denSkel,Median_FilteredNuclei_ObjectSkeleton_NumberTrunks_denSkel,Median_FilteredNuclei_ObjectSkeleton_TotalObjectSkeletonLength_denSkel,Median_NucleiShrink_Location_Center_X,Median_NucleiShrink_Location_Center_Y,Median_NucleiShrink_Location_Center_Z,Median_Nuclei_Location_Center_X,Median_Nuclei_Location_Center_Y,Median_Nuclei_Location_Center_Z,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_13IdentifyPrimaryObjects,ModuleError_15MeasureObjectSizeShape,ModuleError_16FilterObjects,ModuleError_17EnhanceOrSuppressFeatures,PathName_DNA,PathName_Denritic,Scaling_DNA,Scaling_Denritic,Series_DNA,Series_Denritic,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_NucleiShrink,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_NucleiShrink,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_NucleiShrink,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_NucleiShrink,URL_DNA,URL_Denritic,Width_DNA,Width_Denritic
138.0,138.0,36.0,0.0,0.0,1.2900000000004184,0.0,6.019999999999527,11.38000000000011,0.7899999999999636,1.430000000000291,I_21_ICC_s02_RAW_ch02.tif_cl.png,I_21_ICC_s02_RAW_ch00.tif_cl.png,0,0,543,1,2048,2048,543,0fdc8a13520d9acdb1c4f6b7cf7a9832,5af6fa4377429564bc6570430c7f2921,2.5072463768115942,1.789855072463768,2.1159420289855073,133.9647147530231,1190.0942901234566,763.9826940035273,0.0,1313.7485455192534,780.1531926371165,0.0,2.0,1.0,2.0,69.80508771538734,1398.25,822.0,0.0,1447.2749070395273,775.3218185455872,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08363093435764313,0.5,0.083630934,0.5,-12.682387095038152,-6.722647274085946,0.9820071469016085,0.38681359028027335,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s02_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s02_RAW_ch00.tif_cl.png,2048,2048
16.0,16.0,6.0,0.0,0.0,0.5799999999994725,0.0,5.980000000000473,10.210000000000036,0.5,1.2599999999997635,I_21_ICC_s03_RAW_ch02.tif_cl.png,I_21_ICC_s03_RAW_ch00.tif_cl.png,0,0,544,1,2048,2048,544,bd6bc821601c245d2ad699a0927b8f44,ab67b5bf6efedaa8cb1cdae16da98330,2.0625,1.3125,1.25,120.13256848230958,488.8,161.70000000000002,0.0,247.74763318052908,864.8357696033454,0.0,1.0,0.0,1.0,45.83452472090721,491.25,163.35,0.0,295.16557574871103,836.4887704629,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10447944700717926,0.5,0.10447945,0.5,-12.270220925079848,-6.7039942324071085,0.8569018376978192,0.4626024675701852,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s03_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s03_RAW_ch00.tif_cl.png,2048,2048
24.0,24.0,0.0,0.0,0.0,0.6199999999998909,0.0,5.660000000000309,9.169999999999618,0.6600000000003092,1.2599999999997635,I_21_ICC_s04_RAW_ch02.tif_cl.png,I_21_ICC_s04_RAW_ch00.tif_cl.png,0,0,545,1,2048,2048,545,b12c0cd0dfc1fcadfdf9ba15f6961b20,b2ce767378c84353527f23867dddfade,4.458333333333333,4.166666666666667,2.7083333333333335,252.94965751220784,nan,nan,nan,529.4444065260401,1222.8414509425158,0.0,3.5,2.0,2.0,111.37615525722504,nan,nan,nan,438.0226498182536,1711.3631112628118,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10347934812307358,0.5,0.10347935,0.5,-12.114759383069654,0.0,0.9346221239731562,0.19106207438325512,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s04_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s04_RAW_ch00.tif_cl.png,2048,2048
46.0,46.0,0.0,0.009999999999763531,0.0,0.569999999999709,0.0,5.5,9.829999999999927,0.660000000000764,1.4400000000000546,I_21_ICC_s05_RAW_ch02.tif_cl.png,I_21_ICC_s05_RAW_ch00.tif_cl.png,0,0,546,1,2048,2048,546,419e79262caa647587ed21e4a0d6e19c,c4c7553760a6d52ad8eeaabc6d201a94,2.347826086956522,1.5,1.7826086956521738,110.38445627818938,nan,nan,nan,1332.6232016033312,1039.4147712569743,0.0,1.5,0.0,1.0,33.76345643401146,nan,nan,nan,1789.034357750298,889.7479968796276,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.07361296564340591,0.5,0.073612966,0.5,-12.323050616594916,0.0,0.9551368480821765,0.13049902385740367,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s05_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s05_RAW_ch00.tif_cl.png,2048,2048
46.0,46.0,0.0,0.010000000000218279,0.0,0.6199999999998909,0.0,5.520000000000437,10.240000000000236,0.6700000000000728,1.5099999999997635,I_21_ICC_s06_RAW_ch02.tif_cl.png,I_21_ICC_s06_RAW_ch00.tif_cl.png,0,0,547,1,2048,2048,547,baed978e6ee77ee889007f8e31364ce4,766c1949ab56dd5c3b26ef39b2043e93,2.1956521739130435,1.0217391304347827,1.6956521739130435,82.28659359268521,nan,nan,nan,1024.3186501296525,824.5241315292611,0.0,2.0,0.0,1.0,34.14213591814041,nan,nan,nan,1062.3157232704402,698.6949794398755,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.09913154691457748,0.5,0.09913155,0.5,-12.277334584284038,0.0,1.1799160650916463,0.13679729151000702,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s06_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s06_RAW_ch00.tif_cl.png,2048,2048
77.0,77.0,2.0,0.0,0.009999999999763531,0.5500000000001819,0.0,5.849999999999909,11.0,0.6300000000001091,1.3899999999998727,I_21_ICC_s07_RAW_ch02.tif_cl.png,I_21_ICC_s07_RAW_ch00.tif_cl.png,0,0,548,1,2048,2048,548,4fb878fa356c92d54d3c0b5fe659932d,6e4a2aa002564227f281a9957aa212b1,2.012987012987013,1.1688311688311688,1.7792207792207793,130.95549459503843,571.0,1330.0,0.0,1056.8070210727928,1149.3758677055398,0.0,1.0,0.0,2.0,37.2842715382576,571.0,1330.0,0.0,1044.5752508361204,1287.1787072243346,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.07773824781179428,0.5,0.07773825,0.5,-12.541260500786423,-6.349703386156646,0.9855171503396036,0.2232991061079398,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s07_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s07_RAW_ch00.tif_cl.png,2048,2048
22.0,22.0,0.0,0.0,0.0,0.6300000000001091,0.0,5.870000000000346,11.029999999999745,0.6300000000001091,1.4800000000000182,I_21_ICC_s08_RAW_ch02.tif_cl.png,I_21_ICC_s08_RAW_ch00.tif_cl.png,0,0,549,1,2048,2048,549,66de3466dfade8eb52f92095077bf4d9,b5c6b1bad1ae401a65a6ba2785e38a86,1.9090909090909092,0.7272727272727273,1.5454545454545454,65.7743514911695,nan,nan,nan,1266.9591208041604,898.8306459917592,0.0,2.0,0.0,1.5,49.78427192568779,nan,nan,nan,1608.864531656036,918.4649458074118,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.11787203699350357,0.5,0.11787204,0.5,-12.051587411061366,0.0,1.038709729329483,0.16035533567863064,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s08_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_21_ICC_s08_RAW_ch00.tif_cl.png,2048,2048
45.0,45.0,1.0,0.0,0.0,0.6600000000003092,0.0,6.049999999999727,10.5600000000004,0.5499999999997272,1.25,I_22_ICC_s00_RAW_ch02.tif_cl.png,I_22_ICC_s00_RAW_ch00.tif_cl.png,0,0,550,1,2048,2048,550,6ac2f40e1e3325af7f7d121ef9031e84,c1748577ea5e5dec6b6b4024f5b609fe,2.8,1.5777777777777777,2.2888888888888888,132.38050509691237,1569.5,1459.5,0.0,984.1786598679527,722.6724100838578,0.0,2.0,1.0,2.0,73.52691316604614,1569.5,1459.5,0.0,938.8259023354565,662.2966942148761,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08289813995361328,0.5,0.08289814,0.5,-12.240783903732845,-6.351347181300159,0.8424083096394668,0.22997066756723641,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s00_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s00_RAW_ch00.tif_cl.png,2048,2048
11.0,11.0,0.0,0.0,0.0,0.6900000000000546,0.0,5.479999999999563,9.260000000000218,0.5599999999999454,1.150000000000091,I_22_ICC_s01_RAW_ch02.tif_cl.png,I_22_ICC_s01_RAW_ch00.tif_cl.png,0,0,551,1,2048,2048,551,21043798175eec3cbd0d1eb0a6c96cf7,7e1f53f2240ef10b960fb66fdf5ddb3e,2.090909090909091,1.0909090909090908,1.3636363636363635,75.96161724220623,nan,nan,nan,977.6568892679442,743.5627718319687,0.0,2.0,0.0,1.0,22.24264097213745,nan,nan,nan,747.1683277962347,793.3814432989691,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.14476801455020905,0.5,0.14476801,0.5,-12.08962394206689,0.0,1.0199496320144306,0.16103902554632318,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s01_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s01_RAW_ch00.tif_cl.png,2048,2048
122.0,122.0,9.0,0.0,0.0,0.5799999999999272,0.0,5.489999999999782,9.86999999999989,0.7899999999999636,1.5199999999999818,I_22_ICC_s02_RAW_ch02.tif_cl.png,I_22_ICC_s02_RAW_ch00.tif_cl.png,0,0,552,1,2048,2048,552,7abcf37b7944eaafaff3d1bc86f2ea23,3b83b5090d7d0451836d1e6958289a7a,2.0737704918032787,1.2622950819672132,1.8360655737704918,94.13607932993624,1450.8000000000002,1510.5333333333333,0.0,1278.3065969334402,1288.3121980897893,0.0,2.0,1.0,2.0,62.31980609893799,1446.0,1527.0,0.0,1512.2296771879483,1598.8903067288243,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.09046822041273117,0.5,0.09046822,0.5,-12.553512447181289,-6.352086736068958,1.0663392511665108,0.2213575904426797,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s02_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s02_RAW_ch00.tif_cl.png,2048,2048
90.0,90.0,4.0,0.0,0.0,0.5399999999999636,0.0,5.279999999999745,10.470000000000255,0.75,1.5900000000001455,I_22_ICC_s03_RAW_ch02.tif_cl.png,I_22_ICC_s03_RAW_ch00.tif_cl.png,0,0,553,1,2048,2048,553,e00e6e946e8af66887f3203325c1f3e4,bf6def5e0c421b8bf4cdd192df658950,2.7666666666666666,1.9333333333333333,2.2555555555555555,169.64829323291778,60.84166666666667,1610.9333333333334,0.0,604.7602472476402,796.1588685920483,0.0,2.0,1.0,2.0,97.61879649758339,37.68333333333334,1927.9166666666665,0.0,534.8032375671671,431.8171744199226,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.0833505392074585,0.5,0.08335054,0.5,-12.540431547303271,-6.349150661544006,0.8278114689994709,0.19777823618385137,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s03_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s03_RAW_ch00.tif_cl.png,2048,2048
79.0,79.0,2.0,0.010000000000218279,0.0,0.5300000000002001,0.0,5.940000000000055,10.889999999999873,0.6900000000000546,1.3599999999996726,I_22_ICC_s04_RAW_ch02.tif_cl.png,I_22_ICC_s04_RAW_ch00.tif_cl.png,0,0,554,1,2048,2048,554,0216bd0cfbd965e79d72a64021f4f76c,5b8d0e3f683e43330aad01ab3aca02b2,2.6455696202531644,1.9873417721518987,1.9240506329113924,130.02859976472735,1199.5333333333333,1919.0,0.0,1330.2036515765842,1438.5760297932056,0.0,1.0,0.0,2.0,44.627417504787445,1199.5333333333333,1919.0,0.0,1483.0747011952192,1658.4857142857143,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.06904572993516922,0.5,0.06904573,0.5,-12.629283755844181,-6.89830323630885,1.158002213965915,0.2430979361064518,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s04_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s04_RAW_ch00.tif_cl.png,2048,2048
65.0,65.0,3.0,0.0,0.0,0.599999999999909,0.0,5.860000000000127,11.179999999999836,0.75,1.4400000000005093,I_22_ICC_s05_RAW_ch02.tif_cl.png,I_22_ICC_s05_RAW_ch00.tif_cl.png,0,0,555,1,2048,2048,555,c9c93ab5e6aa74886047f9d40e832dea,fc3b4da2ff0ccdabc6d01616a493f9c3,2.9846153846153847,1.8923076923076922,2.3076923076923075,176.60269627571105,979.6111111111112,1486.7777777777776,0.0,1269.857555802798,985.7343529817875,0.0,2.0,0.0,2.0,81.15432965755463,979.3333333333334,1487.5,0.0,1205.9982110912345,1067.4355140186915,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08843022584915161,0.5,0.088430226,0.5,-12.486818627916815,-6.357808560027131,0.8861716438723448,0.17708486904016355,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s05_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s05_RAW_ch00.tif_cl.png,2048,2048
29.0,29.0,1.0,0.0,0.0,0.6499999999996362,0.0,6.020000000000437,10.570000000000164,0.6599999999998545,1.1899999999995998,I_22_ICC_s06_RAW_ch02.tif_cl.png,I_22_ICC_s06_RAW_ch00.tif_cl.png,0,0,556,1,2048,2048,556,025d26ce1d0a7e8461e97ce8829bd8a7,1b58f86e72213266f5dab56a0692bcc3,2.6551724137931036,1.9310344827586208,1.793103448275862,145.3546869240958,29.0,0.0,0.0,944.3423972284909,889.4306137258577,0.0,2.0,0.0,2.0,29.798990488052368,29.0,0.0,0.0,913.6243654822335,787.2,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.11827296018600464,0.5,0.11827296,0.5,-12.087447479755014,-6.336218144245966,0.9583851748502212,0.16856270791477318,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s06_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s06_RAW_ch00.tif_cl.png,2048,2048
72.0,72.0,12.0,0.0,0.0,0.569999999999709,0.0,5.7800000000002,9.300000000000182,0.6299999999996544,1.0300000000002,I_22_ICC_s07_RAW_ch02.tif_cl.png,I_22_ICC_s07_RAW_ch00.tif_cl.png,0,0,557,1,2048,2048,557,8f9bdf48488a43036930ee2013e9172c,77e1b5d384f1c470fc2c2e07e552bd54,2.7916666666666665,2.0833333333333335,2.138888888888889,143.00646445982986,514.6506993006993,1023.8173076923076,0.0,740.5973447240711,1005.5063857008702,0.0,2.0,1.0,2.0,71.68376740813255,566.0769230769231,937.0,0.0,519.4212124331,956.7791877420825,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.07250796258449554,0.5,0.07250796,0.5,-12.295525936982763,-6.496243197374015,0.8704916002280925,0.3612697867363004,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s07_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s07_RAW_ch00.tif_cl.png,2048,2048
20.0,20.0,0.0,0.0,0.0,0.5899999999996908,0.0,5.400000000000091,9.319999999999709,0.6299999999996544,1.3900000000003274,I_22_ICC_s08_RAW_ch02.tif_cl.png,I_22_ICC_s08_RAW_ch00.tif_cl.png,0,0,558,1,2048,2048,558,29a6154dc0b10b5fa1eeaa9516a23c77,3645eee10d6e4d293b6bf9f1e3fc9a41,2.55,1.65,2.0,100.54514203667641,nan,nan,nan,1344.4108695407026,898.7831298430683,0.0,1.5,0.0,2.0,31.727922677993774,nan,nan,nan,1501.9264186344499,952.5055697068776,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10758759826421738,0.5,0.1075876,0.5,-12.080164361648343,0.0,0.9744096781225551,0.12530544042952516,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s08_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_22_ICC_s08_RAW_ch00.tif_cl.png,2048,2048
84.0,84.0,4.0,0.0,0.0,0.569999999999709,0.0,5.329999999999927,10.040000000000418,0.8299999999994725,1.5399999999999636,I_23_ICC_s00_RAW_ch02.tif_cl.png,I_23_ICC_s00_RAW_ch00.tif_cl.png,0,0,559,1,2048,2048,559,a6884392fd8d0b2afdc59a4be15783f1,89af27e8fb96a06a7728d675992518d4,2.25,1.6547619047619047,1.8452380952380953,114.03533269748802,1666.5666666666668,422.7166666666667,0.0,1438.994506311016,687.1136834274417,0.0,1.5,0.5,2.0,56.420311361551285,1664.8,425.75,0.0,1621.4174479934275,742.9002804301847,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10232054442167282,0.5,0.102320544,0.5,-12.255022401357351,-6.350423172509704,0.7094990296517381,0.2796947139397027,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s00_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s00_RAW_ch00.tif_cl.png,2048,2048
543.0,543.0,5.0,0.0,0.0,0.4899999999997817,0.0,6.879999999999654,12.010000000000218,0.8699999999998909,1.430000000000291,I_23_ICC_s01_RAW_ch02.tif_cl.png,I_23_ICC_s01_RAW_ch00.tif_cl.png,0,0,560,1,2048,2048,560,1fc495d7b7526d22ac3444a9a60d82a0,6c317ed133d23678a44609ed14a37b6a,1.2173112338858194,0.4604051565377532,3.869244935543278,26.677106677717486,679.6,310.6,0.0,1107.6091572422201,509.4160541451532,0.0,1.0,0.0,3.0,12.071068048477173,872.0,293.0,0.0,1161.0205128205127,490.7244897959184,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.1031833365559578,0.5,0.10318334,0.5,-11.200808583078054,-6.357816898383856,0.6495554626401514,0.30859686176265433,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s01_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s01_RAW_ch00.tif_cl.png,2048,2048
17.0,17.0,5.0,0.0,0.0,0.5399999999999636,0.009999999999763531,5.400000000000091,11.049999999999727,0.6400000000003274,1.4600000000000364,I_23_ICC_s02_RAW_ch02.tif_cl.png,I_23_ICC_s02_RAW_ch00.tif_cl.png,0,0,561,1,2048,2048,561,b9bfc21575ab8df203880954218c8a61,e687e772f75613cef5dde5dbf0f55bb8,3.176470588235294,1.7647058823529411,3.8823529411764706,102.21589982509613,1628.6871794871795,4.042735042735043,0.0,996.9571430241143,769.1229651994228,0.0,3.0,1.0,3.0,69.69848561286926,1629.0,2.769230769230769,0.0,1001.5218198700093,760.075208913649,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.16232669353485107,0.5,0.1623267,0.5,-11.856098743926495,-6.3558105443113835,0.7880977257756001,0.3421768664638096,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s02_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s02_RAW_ch00.tif_cl.png,2048,2048
12.0,12.0,0.0,0.0,0.0,0.5399999999999636,0.0,6.0099999999997635,10.520000000000437,0.599999999999909,1.3100000000004002,I_23_ICC_s03_RAW_ch02.tif_cl.png,I_23_ICC_s03_RAW_ch00.tif_cl.png,0,0,562,1,2048,2048,562,9f2dc085405e731eb08707bce75657e8,a70527f403ce62a220a294df17aaa574,1.8333333333333333,0.5,3.1666666666666665,35.602712194124855,nan,nan,nan,896.8573520974746,1319.8780902059389,0.0,1.0,0.0,3.0,11.62132042646408,nan,nan,nan,604.2629198591007,1390.0113368483562,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.18690738081932068,0.5,0.18690738,0.5,-11.777308540393545,0.0,0.8676650230120373,0.29984177829337405,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s03_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/I_23_ICC_s03_RAW_ch00.tif_cl.png,2048,2048
